武將编号,武將,容貌,性別,生年,登場年,仕官年,卒年,死因,相性,势力,军团,所属,所在,身份,官职,忠诚,lp12A,统率,武力,智力,政治,魅力,伤病,主义,政策,政策等级,声音,语调,lp117,配偶,義兄,血缘,父亲,母亲,世代
295,吴质,335,男,177,196,196,230,0,19,袁绍,袁绍,北海,北海,普通,无,100,,16,29,64,57,17,健康,名利,开发设施,2,狡猾男,狡猾男,0,,,吴质,,,1
636,张昌蒲,1224,女,199,213,0,257,0,20,,,长安,长安,未登场,无,0,,16,20,72,55,61,健康,礼教,太学,3,贤明女,贤明女,0,,,张昌蒲,,,1
4,韦昭,505,男,204,223,0,273,1,131,,,建业,建业,未登场,无,0,,16,20,65,73,68,健康,名利,太学,3,恭敬男,恭敬男,0,,,韦昭,,,1
580,孙鲁育,577,女,204,218,0,255,1,125,,,吴,吴,未登场,无,0,,16,8,58,56,68,健康,礼教,本草学,2,普通女,普通女,0,,,孙坚,孙权,步练师,3
396,荀顗,627,男,207,226,0,281,0,31,,,许昌,许昌,未登场,无,0,,16,12,70,74,69,健康,名利,太学,3,恭敬男,恭敬男,0,,,荀彧,荀彧,,3
398,荀粲,1176,男,209,228,0,237,0,36,,,许昌,许昌,未登场,无,0,,16,14,68,55,50,健康,名利,太学,2,策士男,策士男,0,,,荀彧,荀彧,,3
483,薛珝,559,男,221,235,0,271,0,128,,,小沛,小沛,未登场,无,0,,16,15,68,72,55,健康,礼教,扩张城墙,3,恭敬男,恭敬男,0,,,薛综,薛综,,2
738,董朝,588,男,221,240,0,281,0,129,,,会稽,会稽,未登场,无,0,,16,13,54,69,67,健康,礼教,区域振兴,2,恭敬男,恭敬男,0,,,董朝,,,1
674,陈珪,299,男,132,184,187,206,0,79,陶谦,陶谦,下邳,下邳,普通,主簿,100,,15,5,82,77,74,健康,名利,地势研究,4,策士男,策士男,0,,,陈珪,,,1
366,周群,1169,男,147,184,190,219,0,58,刘备,刘备,永安,永安,普通,无,100,,15,18,67,52,61,健康,礼教,太学,2,恭敬男,恭敬男,0,,,周群,,,1
462,秦松,1190,男,165,194,194,209,0,118,张超,张超,广陵,广陵,普通,无,100,,15,17,66,75,60,健康,名利,墨守研究,3,策士男,策士男,0,,,秦松,,,1
459,甄氏,732,女,182,200,204,221,0,25,袁绍,袁绍,南皮,蓟,普通,无,100,,15,7,72,66,90,健康,礼教,本草学,4,妖艳女,妖艳女,0,,,甄氏,,,1
692,丁仪,583,男,184,203,203,220,1,22,曹操,曹操,陈留,丁仪,普通,无,100,,15,3,64,70,40,健康,名利,改善岁出,3,策士男,策士男,0,,,丁仪,,,1
901,陆绩,454,男,187,206,0,219,0,121,,,吴,吴,未登场,无,0,,15,7,65,72,43,健康,王道,户籍整理,3,恭敬男,恭敬男,0,,,陆逊,,,1
356,谢景,1164,男,200,219,0,246,0,125,,,宛,宛,未登场,无,0,,15,23,57,69,66,健康,名利,改善岁出,2,普通男,普通男,0,,,谢景,,,1
906,李氏,851,女,223,240,0,264,1,75,,,梓潼,梓潼,未登场,无,0,,15,12,66,70,71,健康,礼教,本草学,3,贤明女,贤明女,0,,,李氏,,,1
131,何植,619,男,230,245,0,284,0,114,,,吴,吴,未登场,无,0,,15,24,26,27,33,健康,我道,扩张城墙,1,狡猾男,狡猾男,0,,,何植,,,1
503,曹奂,277,男,246,258,0,302,0,26,,,许昌,许昌,未登场,无,0,,15,18,30,45,64,健康,王道,区域巡回,2,恭敬男,恭敬男,0,,,曹操,曹宇,,3
467,秦宓,360,男,160,192,192,226,0,66,刘备,刘备,成都,成都,普通,从事祭酒,100,,14,7,70,75,76,健康,名利,纵横术,3,恭敬男,恭敬男,0,,,秦宓,,,1
807,傅巽,431,男,162,184,199,230,0,38,董卓,董卓,长安,长安,普通,劝学从事,100,,14,10,69,71,45,健康,礼教,户籍整理,3,策士男,策士男,0,,,傅巽,,,1
791,费诗,719,男,176,195,195,240,0,66,刘备,刘备,成都,成都,普通,无,100,,14,28,63,71,66,健康,名利,纵横术,3,恭敬男,恭敬男,0,,,费诗,,,1
300,顾邵,1154,男,184,198,198,214,0,120,张超,张超,建业,吴,普通,书佐,100,,14,9,64,79,70,健康,礼教,贯彻政令,3,恭敬男,恭敬男,0,,,顾雍,顾雍,,2
120,夏侯氏,735,女,188,200,200,243,0,30,曹操,曹操,洛阳,洛阳,普通,无,100,,14,6,52,60,63,健康,礼教,本草学,2,普通女,普通女,0,,,夏侯惇,,,2
921,李密,1281,男,224,238,0,287,0,50,,,成都,成都,未登场,无,0,,14,6,65,71,58,健康,礼教,太学,3,恭敬男,恭敬男,0,,,李密,,,1
627,张肃,899,男,165,184,189,213,0,55,刘备,张任,白水关,梓潼,普通,无,195,,13,26,58,64,68,健康,名利,贯彻政令,2,恭敬男,恭敬男,0,,,张松,,,1
235,严畯,324,男,169,188,197,246,0,121,张超,张超,广陵,广陵,普通,从事祭酒,100,,13,2,70,84,73,健康,礼教,太学,4,恭敬男,恭敬男,0,,,严畯,,,1
950,刘巴,448,男,186,205,0,222,0,56,,,零陵,零陵,未发现,无,0,,13,22,74,81,57,健康,名利,区域振兴,3,自大男,自大男,0,,,刘巴,,,1
109,郭攸之,248,男,190,209,0,259,0,80,,,宛,宛,未登场,无,0,,13,9,66,78,61,健康,礼教,贯彻政令,3,恭敬男,恭敬男,0,,,郭攸之,,,1
12,隐蕃,1106,男,195,224,0,233,1,16,,,北海,北海,未登场,无,0,,13,18,67,67,69,健康,名利,区域振兴,2,策士男,策士男,0,,,隐蕃,,,1
639,赵正,1225,男,200,219,0,247,0,81,,,成都,成都,未登场,无,0,,13,17,57,51,58,健康,礼教,本草学,1,普通男,普通男,0,,,赵正,,,1
1308,管辂,498,男,200,214,0,298,0,0,,,,,无效,无,0,,13,9,72,62,46,健康,无效,强化鱼鳞,1,无效,无效,0,,,管辂,,,0
909,李胜,644,男,201,220,0,249,1,19,,,宛,宛,未登场,无,0,,13,22,29,69,55,健康,名利,强化兵器,1,狡猾男,狡猾男,0,,,李胜,,,1
554,孙晧,272,男,242,256,0,284,0,114,,,吴,吴,未登场,无,0,,13,28,31,6,4,健康,我道,侵略荒废,1,自大男,自大男,0,,,孙坚,孙和,,4
1304,张让,737,男,130,184,0,189,1,0,,,,,无效,无,0,,12,1,84,66,24,健康,无效,强化鱼鳞,1,无效,无效,0,,,张让,,,0
323,崔州平,835,男,167,207,0,226,0,85,,,南皮,南皮,未登场,无,0,,12,6,68,70,66,健康,礼教,强化兵器,2,恭敬男,恭敬男,0,,,崔州平,,,1
318,蔡琰,569,女,168,184,199,234,0,22,董卓,董卓,长安,长安,普通,太史令,100,,12,11,76,80,85,健康,礼教,太学,4,贤明女,贤明女,0,,,蔡邕,蔡邕,,2
847,孟光,895,男,168,187,189,263,0,68,董卓,张绣,天水,天水,普通,无,100,,12,15,64,69,36,健康,我道,改善岁出,2,策士男,策士男,0,,,孟光,,,1
1303,献帝,565,男,181,184,0,234,0,0,,,许昌,许昌,无效,无,0,,12,9,26,34,78,健康,无效,强化鱼鳞,1,无效,无效,0,,,献帝,,,0
623,赵咨,1221,男,191,210,0,237,0,130,,,宛,宛,未登场,无,0,,12,36,56,69,63,健康,名利,纵横术,2,恭敬男,恭敬男,0,,,赵咨,,,1
677,陈寿,295,男,233,252,0,297,0,50,,,江州,江州,未登场,无,0,,12,22,60,75,49,健康,礼教,太学,3,恭敬男,恭敬男,0,,,陈式,,,2
321,蔡氏,775,女,159,184,189,208,1,36,刘表,刘表,襄阳,襄阳,普通,无,120,,11,22,70,58,68,健康,名利,强化鹤翼,3,妖艳女,妖艳女,0,刘表,,蔡瑁,,,1
13,尹默,243,男,183,212,0,239,0,80,,,梓潼,梓潼,未登场,无,0,,11,15,65,76,62,健康,礼教,强化兵器,3,恭敬男,恭敬男,0,,,尹默,,,1
903,陆瑁,1275,男,188,207,0,239,0,119,,,吴,吴,未登场,无,0,,11,12,71,68,78,健康,礼教,户籍整理,3,恭敬男,恭敬男,0,,,陆逊,,,1
878,杨敏,1268,男,204,223,0,253,0,72,,,成都,成都,未登场,无,0,,11,8,48,61,37,健康,名利,兵站改革,2,狡猾男,狡猾男,0,,,杨敏,,,1
655,张范,1228,男,153,184,190,212,0,22,张超,张超,广陵,广陵,普通,无,100,,10,7,64,72,78,健康,礼教,本草学,3,恭敬男,恭敬男,0,,,张范,,,1
148,桓阶,693,男,156,184,188,221,0,7,孙坚,孙坚,武陵,建安,普通,功曹,100,,10,25,67,78,68,健康,名利,纵横术,3,恭敬男,恭敬男,0,,,桓阶,,,1
1307,左慈,500,男,157,184,0,255,0,0,,,,,无效,无,0,,10,10,94,23,62,健康,无效,强化鱼鳞,1,无效,无效,0,,,左慈,,,0
866,杨修,116,男,175,194,194,219,1,43,董卓,董卓,长安,杨修,普通,御史中丞,100,,10,4,83,79,44,健康,名利,太学,4,恭敬男,恭敬男,0,,,杨彪,杨彪,,2
164,环氏,1132,女,178,192,192,223,0,25,陶谦,陶谦,下邳,下邳,普通,无,100,,10,7,65,54,66,健康,礼教,本草学,2,贤明女,贤明女,0,,,环氏,,,1
1314,文官,1000,男,184,184,0,281,0,0,,,,,无效,无,0,,10,11,12,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,文官,,,0
1315,武官,1003,男,184,184,0,281,0,0,,,,,无效,无,0,,10,10,10,10,10,健康,无效,强化鱼鳞,1,无效,无效,0,,,武官,,,0
967,吕壹,1293,男,198,217,0,238,1,115,,,建业,建业,未登场,无,0,,10,19,40,21,3,健康,我道,区域巡回,1,狡猾男,狡猾男,0,,,吕壹,,,1
230,郤正,197,男,208,227,0,278,0,80,,,成都,成都,未登场,无,0,,10,6,63,74,61,健康,礼教,强化兵器,3,恭敬男,恭敬男,0,,,郤正,,,1
150,韩暨,1128,男,156,184,193,238,0,29,袁术,袁术,宛,宛,普通,劝学从事,100,,9,6,62,76,66,健康,礼教,强化兵器,3,恭敬男,恭敬男,0,,,韩暨,,,1
688,陈琳,400,男,160,184,189,217,0,37,袁绍,袁绍,北海,陈琳,普通,无,100,,9,9,74,78,72,健康,名利,太学,3,恭敬男,恭敬男,0,,,陈琳,,,1
1408,施杏,2071,女,170,184,0,239,0,0,,,,,死亡,无,0,,9,55,1,73,2,健康,名利,强化锥行,2,贤明女,贤明女,255,,,施杏,,,1
407,蒋干,349,男,175,194,194,239,0,34,孙坚,孙坚,武陵,武陵,普通,无,100,,9,7,65,64,47,健康,名利,纵横术,2,策士男,策士男,0,,,蒋干,,,1
311,吴范,1156,男,176,197,197,226,0,127,孙坚,孙坚,南海,吴范,普通,无,100,,9,6,69,57,63,健康,礼教,本草学,2,恭敬男,恭敬男,0,,,吴范,,,1
1306,华佗,497,男,151,184,0,219,1,0,,,,,无效,无,0,,8,7,68,72,70,健康,无效,强化鱼鳞,1,无效,无效,0,,,华佗,,,0
136,何宗,1125,男,165,199,199,234,0,63,刘备,张任,江州,江州,普通,无,100,,8,9,65,62,67,健康,礼教,太学,2,恭敬男,恭敬男,0,,,何宗,,,1
593,仲长统,1216,男,181,200,200,220,0,136,张杨,张杨,晋阳,晋阳,普通,无,100,,8,19,60,69,46,健康,礼教,太学,2,自大男,自大男,0,,,仲长统,,,1
322,崔氏,1158,女,188,207,0,216,1,25,,,平原,平原,未登场,无,0,,8,25,55,42,54,健康,名利,本草学,1,妖艳女,妖艳女,0,,,崔琰,,,2
413,蒋显,537,男,222,236,0,265,1,78,,,零陵,零陵,未登场,无,0,,8,16,60,64,46,健康,礼教,改善岁出,2,恭敬男,恭敬男,0,,,蒋琬,蒋琬,,2
755,裴秀,613,男,224,243,0,271,0,30,,,洛阳,洛阳,未登场,无,0,,8,9,70,80,42,健康,礼教,地势研究,4,策士男,策士男,0,,,裴潜,裴潜,,2
943,刘璿,662,男,224,238,0,264,1,78,,,蓟,蓟,未登场,无,0,,8,21,36,51,55,健康,名利,改善岁出,1,恭敬男,恭敬男,0,,,刘备,刘禅,,3
397,荀勖,628,男,225,244,0,289,0,31,,,许昌,许昌,未登场,无,0,,8,16,77,72,45,健康,名利,太学,3,策士男,策士男,0,,,荀彧,,,4
531,曹熊,274,男,194,209,0,220,1,25,,,许昌,许昌,未登场,无,0,,7,5,52,65,67,健康,王道,改善岁出,2,恭敬男,恭敬男,0,,,曹操,曹操,卞氏,2
1301,灵帝,563,男,156,184,0,189,0,0,,,,,无效,无,0,,6,4,12,23,21,健康,无效,强化鱼鳞,1,无效,无效,0,,,灵帝,,,0
53,王粲,151,男,177,193,199,217,0,30,曹操,曹操,濮阳,陈留,普通,议曹从事,100,,6,3,79,86,58,健康,名利,太学,4,恭敬男,恭敬男,0,,,王粲,,,1
83,何晏,492,男,190,209,0,249,1,36,,,陈留,陈留,未登场,无,0,,6,27,71,68,4,健康,名利,地势研究,3,狡猾男,狡猾男,0,,,何进,,,3
744,董扶,1241,男,111,184,188,192,0,55,刘备,刘备,成都,成都,普通,无,195,,5,4,67,56,68,健康,礼教,太学,2,策士男,策士男,0,,,董扶,,,1
172,邯郸淳,1135,男,132,184,199,222,0,25,孔伷,孔伷,汝南,汝南,普通,记室,100,,5,3,66,52,64,健康,礼教,太学,2,恭敬男,恭敬男,0,,,邯郸淳,,,1
213,许慈,1141,男,156,184,199,226,0,87,刘表,刘表,柴桑,柴桑,普通,书佐,100,,5,4,62,70,45,健康,礼教,太学,3,恭敬男,恭敬男,0,,,许慈,,,1
741,董白,846,女,177,190,190,192,1,1,董卓,张绣,天水,天水,普通,无,120,,5,2,43,51,57,健康,礼教,扩张城墙,1,普通女,普通女,0,,,董卓,,,3
761,马钧,481,男,200,219,0,259,0,29,,,安定,安定,未登场,无,0,,5,8,64,60,27,健康,名利,开发设施,2,恭敬男,恭敬男,0,,,马钧,,,1
529,曹芳,275,男,232,239,0,274,0,26,,,许昌,许昌,未登场,无,0,,5,8,28,48,71,健康,王道,区域振兴,3,恭敬男,恭敬男,0,,,曹操,曹叡,,4
471,邹氏,733,女,165,184,184,197,1,148,董卓,董卓,武关,武关,太守,无,100,,4,6,54,55,72,轻症,我道,本草学,3,妖艳女,妖艳女,0,张济,,邹氏,,,1
11,尹大目,301,男,211,230,0,270,0,38,,,邺,邺,未登场,无,0,,4,9,34,50,48,健康,名利,户籍整理,1,狡猾男,狡猾男,0,,,尹大目,,,1
214,许靖,176,男,152,184,189,222,0,87,孔伷,孔伷,汝南,汝南,普通,师友从事,100,,3,5,67,90,69,健康,名利,太学,3,恭敬男,恭敬男,0,,,许靖,,,1
1302,少帝,564,男,173,184,0,190,1,0,,,,,无效,无,0,,3,5,9,4,11,健康,无效,强化鱼鳞,1,无效,无效,0,,,少帝,,,0
1309,祢衡,2198,男,173,187,0,199,1,0,,,,,无效,无,0,,3,6,83,76,6,健康,无效,强化鱼鳞,1,无效,无效,0,,,祢衡,,,0
800,冯氏,1252,女,177,194,194,199,1,140,张超,张超,建业,冯氏,普通,无,100,,3,1,46,40,66,健康,礼教,改善岁出,2,普通女,普通女,0,,,冯氏,,,1
414,谯周,270,男,201,220,0,270,0,66,,,成都,成都,未登场,无,0,,3,3,65,71,52,健康,名利,太学,3,自大男,自大男,0,,,谯周,,,1
945,刘禅,72,男,207,221,0,271,0,78,,,蓟,蓟,未登场,无,0,,3,5,9,4,68,健康,割据,太学,2,恭敬男,恭敬男,0,,,刘备,刘备,甘氏,2
556,孙弘,1208,男,208,227,0,252,1,136,,,会稽,会稽,未登场,无,0,,3,12,44,27,5,健康,名利,改善岁出,1,狡猾男,狡猾男,0,,,孙弘,,,1
868,杨松,441,男,167,186,189,215,1,13,张鲁,张鲁,上庸,上庸,普通,从事祭酒,100,,2,5,29,38,3,健康,名利,改善岁出,1,狡猾男,狡猾男,0,,,杨松,,,1
495,全尚,649,男,208,227,0,258,1,128,,,吴,吴,未登场,无,0,,2,4,12,40,57,健康,名利,强化方圆,1,狡猾男,狡猾男,0,,,全琮,,,3
1371,事件36,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件36,,,0
1372,事件37,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件37,,,0
1373,事件38,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件38,,,0
1374,事件39,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件39,,,0
1375,事件40,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件40,,,0
1376,事件41,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件41,,,0
1377,事件42,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件42,,,0
1378,事件43,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件43,,,0
1379,事件44,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件44,,,0
1380,事件45,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件45,,,0
1381,事件46,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件46,,,0
1382,事件47,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件47,,,0
1383,事件48,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件48,,,0
1384,事件49,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件49,,,0
1385,事件50,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件50,,,0
1386,事件51,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件51,,,0
1387,事件52,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件52,,,0
1388,事件53,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件53,,,0
1389,事件54,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件54,,,0
1390,事件55,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件55,,,0
1391,事件56,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件56,,,0
1392,事件57,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件57,,,0
1393,事件58,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件58,,,0
1394,事件59,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件59,,,0
1395,事件60,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件60,,,0
1396,事件61,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件61,,,0
1397,事件62,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件62,,,0
1398,事件63,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件63,,,0
1399,事件64,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件64,,,0
1400,事件65,2198,男,165,184,0,190,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,事件65,,,0
1312,传令,1001,男,184,184,0,281,0,0,,,,,无效,无,0,,1,10,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,传令,,,0
1313,传令,1024,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,传令,,,0
1316,卫兵,1026,男,184,184,0,281,0,0,,,,,无效,无,0,,1,10,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,卫兵,,,0
1317,士兵,1004,男,184,184,0,281,0,0,,,,,无效,无,0,,1,10,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,士兵,,,0
1318,士兵,1005,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,士兵,,,0
1319,宦官,1010,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,10,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,宦官,,,0
1320,使者,1031,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,10,10,健康,无效,强化鱼鳞,1,无效,无效,0,,,使者,,,0
1321,商人,1029,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,商人,,,0
1322,百姓男,1006,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,百姓男,,,0
1323,百姓女,1007,女,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,百姓女,,,0
1324,老翁,1008,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,老翁,,,0
1325,老妪,1009,女,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,老妪,,,0
1326,孩童,1002,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,孩童,,,0
1327,孩童,1025,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,孩童,,,0
1328,童子,1032,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,童子,,,0
1329,童子,1033,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,童子,,,0
1330,童女,1034,女,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,童女,,,0
1331,童女,1035,女,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,童女,,,0
1332,农民,1027,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,农民,,,0
1333,百姓,1028,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,百姓,,,0
1334,仙人,1030,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,10,1,10,健康,无效,强化鱼鳞,1,无效,无效,0,,,仙人,,,0
1336,乌桓单于,1015,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓单于,,,0
1337,乌桓将军,1016,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓将军,,,0
1338,乌桓勇士,1016,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓勇士,,,0
1339,乌桓精兵,1016,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓精兵,,,0
1340,乌桓兵,1016,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓兵,,,0
1341,乌桓军师,1016,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,乌桓军师,,,0
1342,鲜卑王,1036,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,鲜卑王,,,0
1343,鲜卑将军,1037,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,鲜卑将军,,,0
1344,鲜卑勇士,1037,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,鲜卑勇士,,,0
1345,鲜卑精兵,1037,男,184,184,0,281,0,0,,,,,无效,无,0,,1,1,1,1,1,健康,无效,强化鱼鳞,1,无效,无效,0,,,鲜卑精兵,,,0
